Entity,Code,Date,Daily new confirmed deaths due to COVID-19 per million people (deaths per million)
Hungary,HUN,"Mar 22, 2020",0
Hungary,HUN,"Mar 23, 2020",0.31054775448094535
Hungary,HUN,"Mar 24, 2020",0.1035159181603151
Hungary,HUN,"Mar 25, 2020",0.2070318363206302
Hungary,HUN,"Mar 26, 2020",0
Hungary,HUN,"Mar 27, 2020",0
Hungary,HUN,"Mar 28, 2020",0.1035159181603151
Hungary,HUN,"Mar 29, 2020",0.2070318363206302
Hungary,HUN,"Mar 30, 2020",0.2070318363206302
Hungary,HUN,"Mar 31, 2020",0.1035159181603151
Hungary,HUN,"Apr 1, 2020",0.4140636726412604
Hungary,HUN,"Apr 2, 2020",0.1035159181603151
Hungary,HUN,"Apr 3, 2020",0.5175795908015756
Hungary,HUN,"Apr 4, 2020",0.6210955089618907
Hungary,HUN,"Apr 5, 2020",0.2070318363206302
Hungary,HUN,"Apr 6, 2020",0.4140636726412604
Hungary,HUN,"Apr 7, 2020",0.931643263442836
Hungary,HUN,"Apr 8, 2020",1.1386750997634663
Hungary,HUN,"Apr 9, 2020",0.8281273452825209
Hungary,HUN,"Apr 10, 2020",1.1386750997634663
Hungary,HUN,"Apr 11, 2020",0.8281273452825209
Hungary,HUN,"Apr 12, 2020",1.4492228542444114
Hungary,HUN,"Apr 13, 2020",1.0351591816031511
Hungary,HUN,"Apr 14, 2020",1.3457069360840965
Hungary,HUN,"Apr 15, 2020",1.2421910179237814
Hungary,HUN,"Apr 16, 2020",0.8281273452825209
Hungary,HUN,"Apr 17, 2020",1.4492228542444114
Hungary,HUN,"Apr 18, 2020",1.6562546905650417
Hungary,HUN,"Apr 19, 2020",1.7597706087253568
Hungary,HUN,"Apr 20, 2020",1.0351591816031511
Hungary,HUN,"Apr 21, 2020",1.4492228542444114
Hungary,HUN,"Apr 22, 2020",1.2421910179237814
Hungary,HUN,"Apr 23, 2020",0
Hungary,HUN,"Apr 24, 2020",2.587897954007878
Iceland,ISL,"Dec 31, 2019",0
Iceland,ISL,"Jan 1, 2020",0
Iceland,ISL,"Jan 2, 2020",0
Iceland,ISL,"Jan 3, 2020",0
Iceland,ISL,"Jan 4, 2020",0
Iceland,ISL,"Jan 5, 2020",0
Iceland,ISL,"Jan 6, 2020",0
Iceland,ISL,"Jan 7, 2020",0
Iceland,ISL,"Jan 8, 2020",0
Iceland,ISL,"Jan 9, 2020",0
Iceland,ISL,"Jan 10, 2020",0
Iceland,ISL,"Jan 11, 2020",0
Iceland,ISL,"Jan 12, 2020",0
Iceland,ISL,"Jan 13, 2020",0
Iceland,ISL,"Jan 14, 2020",0
Iceland,ISL,"Jan 15, 2020",0
Iceland,ISL,"Jan 16, 2020",0
Iceland,ISL,"Jan 17, 2020",0
Iceland,ISL,"Jan 18, 2020",0
Iceland,ISL,"Jan 19, 2020",0
Iceland,ISL,"Jan 20, 2020",0
Iceland,ISL,"Jan 21, 2020",0
Iceland,ISL,"Jan 22, 2020",0
Iceland,ISL,"Jan 23, 2020",0
Iceland,ISL,"Jan 24, 2020",0
Iceland,ISL,"Jan 25, 2020",0
Iceland,ISL,"Jan 26, 2020",0
Iceland,ISL,"Jan 27, 2020",0
Iceland,ISL,"Jan 28, 2020",0
Iceland,ISL,"Jan 29, 2020",0
Iceland,ISL,"Jan 30, 2020",0
Iceland,ISL,"Jan 31, 2020",0
Iceland,ISL,"Feb 1, 2020",0
Iceland,ISL,"Feb 2, 2020",0
Iceland,ISL,"Feb 3, 2020",0
Iceland,ISL,"Feb 4, 2020",0
Iceland,ISL,"Feb 5, 2020",0
Iceland,ISL,"Feb 6, 2020",0
Iceland,ISL,"Feb 7, 2020",0
Iceland,ISL,"Feb 8, 2020",0
Iceland,ISL,"Feb 9, 2020",0
Iceland,ISL,"Feb 10, 2020",0
Iceland,ISL,"Feb 11, 2020",0
Iceland,ISL,"Feb 12, 2020",0
Iceland,ISL,"Feb 13, 2020",0
Iceland,ISL,"Feb 14, 2020",0
Iceland,ISL,"Feb 15, 2020",0
Iceland,ISL,"Feb 16, 2020",0
Iceland,ISL,"Feb 17, 2020",0
Iceland,ISL,"Feb 18, 2020",0
Iceland,ISL,"Feb 19, 2020",0
Iceland,ISL,"Feb 20, 2020",0
Iceland,ISL,"Feb 21, 2020",0
Iceland,ISL,"Feb 22, 2020",0
Iceland,ISL,"Feb 23, 2020",0
Iceland,ISL,"Feb 24, 2020",0
Iceland,ISL,"Feb 25, 2020",0
Iceland,ISL,"Feb 26, 2020",0
Iceland,ISL,"Feb 27, 2020",0
Iceland,ISL,"Feb 28, 2020",0
Iceland,ISL,"Feb 29, 2020",0
Iceland,ISL,"Mar 1, 2020",0
Iceland,ISL,"Mar 2, 2020",0
Iceland,ISL,"Mar 3, 2020",0
Iceland,ISL,"Mar 4, 2020",0
Iceland,ISL,"Mar 5, 2020",0
Iceland,ISL,"Mar 6, 2020",0
Iceland,ISL,"Mar 7, 2020",0
Iceland,ISL,"Mar 8, 2020",0
Iceland,ISL,"Mar 9, 2020",0
Iceland,ISL,"Mar 10, 2020",0
Iceland,ISL,"Mar 11, 2020",0
Iceland,ISL,"Mar 12, 2020",0
Iceland,ISL,"Mar 13, 2020",0
Iceland,ISL,"Mar 14, 2020",0
Iceland,ISL,"Mar 15, 2020",0
Iceland,ISL,"Mar 16, 2020",0
Iceland,ISL,"Mar 17, 2020",0
Iceland,ISL,"Mar 18, 2020",0
Iceland,ISL,"Mar 19, 2020",0
Iceland,ISL,"Mar 20, 2020",2.93040293040293
Iceland,ISL,"Mar 21, 2020",0
Iceland,ISL,"Mar 22, 2020",0
Iceland,ISL,"Mar 23, 2020",0
Iceland,ISL,"Mar 24, 2020",2.93040293040293
Iceland,ISL,"Mar 25, 2020",0
Iceland,ISL,"Mar 26, 2020",0
Iceland,ISL,"Mar 27, 2020",0
Iceland,ISL,"Mar 28, 2020",0
Iceland,ISL,"Mar 29, 2020",0
Iceland,ISL,"Mar 30, 2020",0
Iceland,ISL,"Mar 31, 2020",0
Iceland,ISL,"Apr 1, 2020",0
Iceland,ISL,"Apr 2, 2020",0
Iceland,ISL,"Apr 3, 2020",5.86080586080586
Iceland,ISL,"Apr 4, 2020",0
Iceland,ISL,"Apr 5, 2020",0
Iceland,ISL,"Apr 6, 2020",0
Iceland,ISL,"Apr 7, 2020",5.86080586080586
Iceland,ISL,"Apr 8, 2020",0
Iceland,ISL,"Apr 9, 2020",0
Iceland,ISL,"Apr 10, 2020",0
Iceland,ISL,"Apr 11, 2020",2.93040293040293
Iceland,ISL,"Apr 12, 2020",2.93040293040293
Iceland,ISL,"Apr 13, 2020",0
Iceland,ISL,"Apr 14, 2020",0
Iceland,ISL,"Apr 15, 2020",0
Iceland,ISL,"Apr 16, 2020",0
Iceland,ISL,"Apr 17, 2020",0
Iceland,ISL,"Apr 18, 2020",0
Iceland,ISL,"Apr 19, 2020",2.93040293040293
Iceland,ISL,"Apr 20, 2020",0
Iceland,ISL,"Apr 21, 2020",2.93040293040293
Iceland,ISL,"Apr 22, 2020",0
Iceland,ISL,"Apr 23, 2020",0
Iceland,ISL,"Apr 24, 2020",0
India,IND,"Dec 31, 2019",0
India,IND,"Jan 1, 2020",0
India,IND,"Jan 2, 2020",0
India,IND,"Jan 3, 2020",0
India,IND,"Jan 4, 2020",0
India,IND,"Jan 5, 2020",0
India,IND,"Jan 6, 2020",0
India,IND,"Jan 7, 2020",0
India,IND,"Jan 8, 2020",0
India,IND,"Jan 9, 2020",0
India,IND,"Jan 10, 2020",0
India,IND,"Jan 11, 2020",0
India,IND,"Jan 12, 2020",0
India,IND,"Jan 13, 2020",0
India,IND,"Jan 14, 2020",0
India,IND,"Jan 15, 2020",0
India,IND,"Jan 16, 2020",0
India,IND,"Jan 17, 2020",0
India,IND,"Jan 18, 2020",0
India,IND,"Jan 19, 2020",0
India,IND,"Jan 20, 2020",0
India,IND,"Jan 21, 2020",0
India,IND,"Jan 22, 2020",0
India,IND,"Jan 23, 2020",0
India,IND,"Jan 24, 2020",0
India,IND,"Jan 25, 2020",0
India,IND,"Jan 26, 2020",0
India,IND,"Jan 27, 2020",0
India,IND,"Jan 28, 2020",0
India,IND,"Jan 29, 2020",0
India,IND,"Jan 30, 2020",0
India,IND,"Jan 31, 2020",0
India,IND,"Feb 1, 2020",0
India,IND,"Feb 2, 2020",0
India,IND,"Feb 3, 2020",0
India,IND,"Feb 4, 2020",0
India,IND,"Feb 5, 2020",0
India,IND,"Feb 6, 2020",0
India,IND,"Feb 7, 2020",0
India,IND,"Feb 8, 2020",0
India,IND,"Feb 9, 2020",0
India,IND,"Feb 10, 2020",0
India,IND,"Feb 11, 2020",0
India,IND,"Feb 12, 2020",0
India,IND,"Feb 13, 2020",0
India,IND,"Feb 14, 2020",0
India,IND,"Feb 15, 2020",0
India,IND,"Feb 16, 2020",0
India,IND,"Feb 17, 2020",0
India,IND,"Feb 18, 2020",0
India,IND,"Feb 19, 2020",0
India,IND,"Feb 20, 2020",0
India,IND,"Feb 21, 2020",0
India,IND,"Feb 22, 2020",0
India,IND,"Feb 23, 2020",0
India,IND,"Feb 24, 2020",0
India,IND,"Feb 25, 2020",0
India,IND,"Feb 26, 2020",0
India,IND,"Feb 27, 2020",0
India,IND,"Feb 28, 2020",0
India,IND,"Feb 29, 2020",0
India,IND,"Mar 1, 2020",0
India,IND,"Mar 2, 2020",0
India,IND,"Mar 3, 2020",0
India,IND,"Mar 4, 2020",0
India,IND,"Mar 5, 2020",0
India,IND,"Mar 6, 2020",0
India,IND,"Mar 7, 2020",0
India,IND,"Mar 8, 2020",0
India,IND,"Mar 10, 2020",0
India,IND,"Mar 11, 2020",0
India,IND,"Mar 12, 2020",0
India,IND,"Mar 13, 2020",0.0007246353786042499
India,IND,"Mar 14, 2020",0.0007246353786042499
India,IND,"Mar 15, 2020",0
India,IND,"Mar 16, 2020",0
India,IND,"Mar 17, 2020",0.0007246353786042499
India,IND,"Mar 18, 2020",0
India,IND,"Mar 19, 2020",0
India,IND,"Mar 20, 2020",0.0007246353786042499
India,IND,"Mar 21, 2020",0
India,IND,"Mar 22, 2020",0
India,IND,"Mar 23, 2020",0.0021739061358127497
India,IND,"Mar 24, 2020",0.0014492707572084998
India,IND,"Mar 25, 2020",0
India,IND,"Mar 26, 2020",0.0028985415144169996
India,IND,"Mar 27, 2020",0.0028985415144169996
India,IND,"Mar 28, 2020",0.0014492707572084998
India,IND,"Mar 29, 2020",0.004347812271625499
India,IND,"Mar 30, 2020",0.0028985415144169996
India,IND,"Mar 31, 2020",0.0021739061358127497
India,IND,"Apr 1, 2020",0.0021739061358127497
India,IND,"Apr 2, 2020",0.010869530679063748
India,IND,"Apr 3, 2020",0.004347812271625499
India,IND,"Apr 4, 2020",0.008695624543250999
India,IND,"Apr 5, 2020",0.006521718407438249
India,IND,"Apr 6, 2020",0.023188332115335997
India,IND,"Apr 7, 2020",0.0036231768930212495
India,IND,"Apr 8, 2020",0.025362238251148746
India,IND,"Apr 9, 2020",0.012318801436272248
India,IND,"Apr 10, 2020",0.023912967493940247
India,IND,"Apr 11, 2020",0.028985415144169996
India,IND,"Apr 12, 2020",0.024637602872544496
India,IND,"Apr 13, 2020",0.025362238251148746
India,IND,"Apr 14, 2020",0.022463696736731747
India,IND,"Apr 15, 2020",0.027536144386961496
India,IND,"Apr 16, 2020",0.026811509008357246
India,IND,"Apr 17, 2020",0.016666613707897748
India,IND,"Apr 18, 2020",0.031159321279982746
India,IND,"Apr 19, 2020",0.019565155222314747
India,IND,"Apr 20, 2020",0.026086873629752996
India,IND,"Apr 21, 2020",0.03405786279439974
India,IND,"Apr 22, 2020",0.036231768930212495
India,IND,"Apr 23, 2020",0.029710050522774246
India,IND,"Apr 24, 2020",0.026811509008357246
Indonesia,IDN,"Dec 31, 2019",0
Indonesia,IDN,"Jan 1, 2020",0
Indonesia,IDN,"Jan 2, 2020",0
Indonesia,IDN,"Jan 3, 2020",0
Indonesia,IDN,"Jan 4, 2020",0
Indonesia,IDN,"Jan 5, 2020",0
Indonesia,IDN,"Jan 6, 2020",0
Indonesia,IDN,"Jan 7, 2020",0
Indonesia,IDN,"Jan 8, 2020",0
Indonesia,IDN,"Jan 9, 2020",0
Indonesia,IDN,"Jan 10, 2020",0
Indonesia,IDN,"Jan 11, 2020",0
Indonesia,IDN,"Jan 12, 2020",0
Indonesia,IDN,"Jan 13, 2020",0
Indonesia,IDN,"Jan 14, 2020",0
Indonesia,IDN,"Jan 15, 2020",0
Indonesia,IDN,"Jan 16, 2020",0
Indonesia,IDN,"Jan 17, 2020",0
Indonesia,IDN,"Jan 18, 2020",0
Indonesia,IDN,"Jan 19, 2020",0
Indonesia,IDN,"Jan 20, 2020",0
Indonesia,IDN,"Jan 21, 2020",0
Indonesia,IDN,"Jan 22, 2020",0
Indonesia,IDN,"Jan 23, 2020",0
Indonesia,IDN,"Jan 24, 2020",0
Indonesia,IDN,"Jan 25, 2020",0
Indonesia,IDN,"Jan 26, 2020",0
Indonesia,IDN,"Jan 27, 2020",0
Indonesia,IDN,"Jan 28, 2020",0
Indonesia,IDN,"Jan 29, 2020",0
Indonesia,IDN,"Jan 30, 2020",0
Indonesia,IDN,"Jan 31, 2020",0
Indonesia,IDN,"Feb 1, 2020",0
Indonesia,IDN,"Feb 2, 2020",0
Indonesia,IDN,"Feb 3, 2020",0
Indonesia,IDN,"Feb 4, 2020",0
Indonesia,IDN,"Feb 5, 2020",0
Indonesia,IDN,"Feb 6, 2020",0
Indonesia,IDN,"Feb 7, 2020",0
Indonesia,IDN,"Feb 8, 2020",0
Indonesia,IDN,"Feb 9, 2020",0
Indonesia,IDN,"Feb 10, 2020",0
Indonesia,IDN,"Feb 11, 2020",0
Indonesia,IDN,"Feb 12, 2020",0
Indonesia,IDN,"Feb 13, 2020",0
Indonesia,IDN,"Feb 14, 2020",0
Indonesia,IDN,"Feb 15, 2020",0
Indonesia,IDN,"Feb 16, 2020",0
Indonesia,IDN,"Feb 17, 2020",0
Indonesia,IDN,"Feb 18, 2020",0
Indonesia,IDN,"Feb 19, 2020",0
Indonesia,IDN,"Feb 20, 2020",0
Indonesia,IDN,"Feb 21, 2020",0
Indonesia,IDN,"Feb 22, 2020",0
Indonesia,IDN,"Feb 23, 2020",0
Indonesia,IDN,"Feb 24, 2020",0
Indonesia,IDN,"Feb 25, 2020",0
Indonesia,IDN,"Feb 26, 2020",0
Indonesia,IDN,"Feb 27, 2020",0
Indonesia,IDN,"Feb 28, 2020",0
Indonesia,IDN,"Feb 29, 2020",0
Indonesia,IDN,"Mar 1, 2020",0
Indonesia,IDN,"Mar 2, 2020",0
Indonesia,IDN,"Mar 7, 2020",0
Indonesia,IDN,"Mar 9, 2020",0
Indonesia,IDN,"Mar 11, 2020",0
Indonesia,IDN,"Mar 12, 2020",0.0036559913777976785
Indonesia,IDN,"Mar 14, 2020",0.010967974133393036
Indonesia,IDN,"Mar 15, 2020",0
Indonesia,IDN,"Mar 16, 2020",0.0036559913777976785
Indonesia,IDN,"Mar 17, 2020",0
Indonesia,IDN,"Mar 18, 2020",0
Indonesia,IDN,"Mar 19, 2020",0
Indonesia,IDN,"Mar 20, 2020",0.0511838792891675
Indonesia,IDN,"Mar 21, 2020",0.021935948266786073
Indonesia,IDN,"Mar 22, 2020",0.04752788791136982
Indonesia,IDN,"Mar 23, 2020",0.03655991377797679
Indonesia,IDN,"Mar 24, 2020",0.0036559913777976785
Indonesia,IDN,"Mar 25, 2020",0.021935948266786073
Indonesia,IDN,"Mar 26, 2020",0.010967974133393036
Indonesia,IDN,"Mar 27, 2020",0.07311982755595357
Indonesia,IDN,"Mar 28, 2020",0.03290392240017911
Indonesia,IDN,"Mar 29, 2020",0.054839870666965176
Indonesia,IDN,"Mar 30, 2020",0.043871896533572145
Indonesia,IDN,"Mar 31, 2020",0.029247931022381428
Indonesia,IDN,"Apr 1, 2020",0.0511838792891675
Indonesia,IDN,"Apr 2, 2020",0.07677581893375125
Indonesia,IDN,"Apr 3, 2020",0.04752788791136982
Indonesia,IDN,"Apr 4, 2020",0.040215905155774466
Indonesia,IDN,"Apr 5, 2020",0.03655991377797679
Indonesia,IDN,"Apr 6, 2020",0.02559193964458375
Indonesia,IDN,"Apr 7, 2020",0.040215905155774466
Indonesia,IDN,"Apr 8, 2020",0.043871896533572145
Indonesia,IDN,"Apr 9, 2020",0.0694638361781559
Indonesia,IDN,"Apr 10, 2020",0.14623965511190715
Indonesia,IDN,"Apr 11, 2020",0.09505577582273964
Indonesia,IDN,"Apr 12, 2020",0.07677581893375125
Indonesia,IDN,"Apr 13, 2020",0.16817560337869322
Indonesia,IDN,"Apr 14, 2020",0.09505577582273964
Indonesia,IDN,"Apr 15, 2020",0.2193594826678607
Indonesia,IDN,"Apr 16, 2020",0.03655991377797679
Indonesia,IDN,"Apr 17, 2020",0.09871176720053731
Indonesia,IDN,"Apr 18, 2020",0.08774379306714429
Indonesia,IDN,"Apr 19, 2020",0.054839870666965176
Indonesia,IDN,"Apr 20, 2020",0.1718315947564909
Indonesia,IDN,"Apr 21, 2020",0.029247931022381428
Indonesia,IDN,"Apr 22, 2020",0.09505577582273964
Indonesia,IDN,"Apr 23, 2020",0.0694638361781559
Indonesia,IDN,"Apr 24, 2020",0.043871896533572145
Iran,IRN,"Dec 31, 2019",0
Iran,IRN,"Jan 1, 2020",0
Iran,IRN,"Jan 2, 2020",0
Iran,IRN,"Jan 3, 2020",0
Iran,IRN,"Jan 4, 2020",0
Iran,IRN,"Jan 5, 2020",0
Iran,IRN,"Jan 6, 2020",0
Iran,IRN,"Jan 7, 2020",0
Iran,IRN,"Jan 8, 2020",0
Iran,IRN,"Jan 9, 2020",0
Iran,IRN,"Jan 10, 2020",0
Iran,IRN,"Jan 11, 2020",0
Iran,IRN,"Jan 12, 2020",0
Iran,IRN,"Jan 13, 2020",0
Iran,IRN,"Jan 14, 2020",0
Iran,IRN,"Jan 15, 2020",0
Iran,IRN,"Jan 16, 2020",0
Iran,IRN,"Jan 17, 2020",0
Iran,IRN,"Jan 18, 2020",0
Iran,IRN,"Jan 19, 2020",0
Iran,IRN,"Jan 20, 2020",0
Iran,IRN,"Jan 21, 2020",0
Iran,IRN,"Jan 22, 2020",0
Iran,IRN,"Jan 23, 2020",0
Iran,IRN,"Jan 24, 2020",0
Iran,IRN,"Jan 25, 2020",0
Iran,IRN,"Jan 26, 2020",0
Iran,IRN,"Jan 27, 2020",0
Iran,IRN,"Jan 28, 2020",0
Iran,IRN,"Jan 29, 2020",0
Iran,IRN,"Jan 30, 2020",0
Iran,IRN,"Jan 31, 2020",0
Iran,IRN,"Feb 1, 2020",0
Iran,IRN,"Feb 2, 2020",0
Iran,IRN,"Feb 3, 2020",0
Iran,IRN,"Feb 4, 2020",0
Iran,IRN,"Feb 5, 2020",0
Iran,IRN,"Feb 6, 2020",0
Iran,IRN,"Feb 7, 2020",0
Iran,IRN,"Feb 8, 2020",0
Iran,IRN,"Feb 9, 2020",0
Iran,IRN,"Feb 10, 2020",0
Iran,IRN,"Feb 11, 2020",0
Iran,IRN,"Feb 12, 2020",0
Iran,IRN,"Feb 13, 2020",0
Iran,IRN,"Feb 14, 2020",0
Iran,IRN,"Feb 15, 2020",0
Iran,IRN,"Feb 16, 2020",0
Iran,IRN,"Feb 17, 2020",0
Iran,IRN,"Feb 18, 2020",0
Iran,IRN,"Feb 19, 2020",0
Iran,IRN,"Feb 20, 2020",0.023811521426089163
Iran,IRN,"Feb 21, 2020",0
Iran,IRN,"Feb 22, 2020",0.023811521426089163
Iran,IRN,"Feb 23, 2020",0.011905760713044581
Iran,IRN,"Feb 24, 2020",0.03571728213913374
Iran,IRN,"Feb 25, 2020",0.047623042852178325
Iran,IRN,"Feb 26, 2020",0.03571728213913374
Iran,IRN,"Feb 27, 2020",0.047623042852178325
Iran,IRN,"Feb 28, 2020",0.08334032499131207
Iran,IRN,"Feb 29, 2020",0.09524608570435665
Iran,IRN,"Mar 1, 2020",0.10715184641740123
Iran,IRN,"Mar 2, 2020",0.13096336784349039
Iran,IRN,"Mar 3, 2020",0.14286912855653497
Iran,IRN,"Mar 4, 2020",0.13096336784349039
Iran,IRN,"Mar 5, 2020",0.17858641069566872
Iran,IRN,"Mar 6, 2020",0.17858641069566872
Iran,IRN,"Mar 7, 2020",0.20239793212175788
Iran,IRN,"Mar 8, 2020",0.2500209749739362
Iran,IRN,"Mar 9, 2020",0.5833822749391845
Iran,IRN,"Mar 10, 2020",0.511947710660917
Iran,IRN,"Mar 11, 2020",0.6429110785044074
Iran,IRN,"Mar 12, 2020",0.7500629249218086
Iran,IRN,"Mar 13, 2020",0.8929320534783436
Iran,IRN,"Mar 14, 2020",1.0119896606087895
Iran,IRN,"Mar 15, 2020",1.1548587891653244
Iran,IRN,"Mar 16, 2020",1.3453509605740377
Iran,IRN,"Mar 17, 2020",1.535843131982751
Iran,IRN,"Mar 18, 2020",1.6072776962610185
Iran,IRN,"Mar 19, 2020",1.7501468248175533
Iran,IRN,"Mar 20, 2020",1.7739583462436426
Iran,IRN,"Mar 21, 2020",1.7739583462436426
Iran,IRN,"Mar 22, 2020",1.4644085677044836
Iran,IRN,"Mar 23, 2020",1.535843131982751
Iran,IRN,"Mar 24, 2020",1.5120316105566618
Iran,IRN,"Mar 25, 2020",1.452502806991439
Iran,IRN,"Mar 26, 2020",1.7025237819653751
Iran,IRN,"Mar 27, 2020",1.8692044319479992
Iran,IRN,"Mar 28, 2020",1.7144295426784197
Iran,IRN,"Mar 29, 2020",1.6549007391131967
Iran,IRN,"Mar 30, 2020",1.4644085677044836
Iran,IRN,"Mar 31, 2020",1.392974003426216
Iran,IRN,"Apr 1, 2020",1.678712260539286
Iran,IRN,"Apr 2, 2020",1.6429949784001523
Iran,IRN,"Apr 3, 2020",1.476314328417528
Iran,IRN,"Apr 4, 2020",0
Iran,IRN,"Apr 5, 2020",3.476482128209018
Iran,IRN,"Apr 6, 2020",1.7977698676697318
Iran,IRN,"Apr 7, 2020",1.619183456974063
Iran,IRN,"Apr 8, 2020",1.5834661748349292
Iran,IRN,"Apr 9, 2020",1.4405970462783944
Iran,IRN,"Apr 10, 2020",1.392974003426216
Iran,IRN,"Apr 11, 2020",1.452502806991439
Iran,IRN,"Apr 12, 2020",1.4882200891305726
Iran,IRN,"Apr 13, 2020",1.392974003426216
Iran,IRN,"Apr 14, 2020",1.3215394391479485
Iran,IRN,"Apr 15, 2020",1.166764549878369
Iran,IRN,"Apr 16, 2020",1.1191415070261905
Iran,IRN,"Apr 17, 2020",1.0953299856001015
Iran,IRN,"Apr 18, 2020",1.0596127034609677
Iran,IRN,"Apr 19, 2020",0.8691205320522545
Iran,IRN,"Apr 20, 2020",1.0358011820348785
Iran,IRN,"Apr 21, 2020",1.083424224887057
Iran,IRN,"Apr 22, 2020",1.047706942747923
Iran,IRN,"Apr 23, 2020",1.1191415070261905
Iran,IRN,"Apr 24, 2020",1.0715184641740123
Iraq,IRQ,"Dec 31, 2019",0
Iraq,IRQ,"Jan 1, 2020",0
Iraq,IRQ,"Jan 2, 2020",0
Iraq,IRQ,"Jan 3, 2020",0
Iraq,IRQ,"Jan 4, 2020",0
Iraq,IRQ,"Jan 5, 2020",0
Iraq,IRQ,"Jan 6, 2020",0
Iraq,IRQ,"Jan 7, 2020",0
Iraq,IRQ,"Jan 8, 2020",0
Iraq,IRQ,"Jan 9, 2020",0
Iraq,IRQ,"Jan 10, 2020",0
Iraq,IRQ,"Jan 11, 2020",0
Iraq,IRQ,"Jan 12, 2020",0
Iraq,IRQ,"Jan 13, 2020",0
Iraq,IRQ,"Jan 14, 2020",0
Iraq,IRQ,"Jan 15, 2020",0
Iraq,IRQ,"Jan 16, 2020",0
Iraq,IRQ,"Jan 17, 2020",0
Iraq,IRQ,"Jan 18, 2020",0
Iraq,IRQ,"Jan 19, 2020",0
Iraq,IRQ,"Jan 20, 2020",0
Iraq,IRQ,"Jan 21, 2020",0
Iraq,IRQ,"Jan 22, 2020",0
Iraq,IRQ,"Jan 23, 2020",0
Iraq,IRQ,"Jan 24, 2020",0
Iraq,IRQ,"Jan 25, 2020",0
Iraq,IRQ,"Jan 26, 2020",0
Iraq,IRQ,"Jan 27, 2020",0
Iraq,IRQ,"Jan 28, 2020",0
Iraq,IRQ,"Jan 29, 2020",0
Iraq,IRQ,"Jan 30, 2020",0
Iraq,IRQ,"Jan 31, 2020",0
Iraq,IRQ,"Feb 1, 2020",0
Iraq,IRQ,"Feb 2, 2020",0
Iraq,IRQ,"Feb 3, 2020",0
Iraq,IRQ,"Feb 4, 2020",0
Iraq,IRQ,"Feb 5, 2020",0
Iraq,IRQ,"Feb 6, 2020",0
Iraq,IRQ,"Feb 7, 2020",0
Iraq,IRQ,"Feb 8, 2020",0
Iraq,IRQ,"Feb 9, 2020",0
Iraq,IRQ,"Feb 10, 2020",0
Iraq,IRQ,"Feb 11, 2020",0
Iraq,IRQ,"Feb 12, 2020",0
Iraq,IRQ,"Feb 13, 2020",0
Iraq,IRQ,"Feb 14, 2020",0
Iraq,IRQ,"Feb 15, 2020",0
Iraq,IRQ,"Feb 16, 2020",0
Iraq,IRQ,"Feb 17, 2020",0
Iraq,IRQ,"Feb 18, 2020",0
Iraq,IRQ,"Feb 19, 2020",0
Iraq,IRQ,"Feb 20, 2020",0
Iraq,IRQ,"Feb 21, 2020",0
Iraq,IRQ,"Feb 22, 2020",0
Iraq,IRQ,"Feb 23, 2020",0
Iraq,IRQ,"Feb 24, 2020",0
Iraq,IRQ,"Feb 25, 2020",0
Iraq,IRQ,"Feb 26, 2020",0
Iraq,IRQ,"Feb 27, 2020",0
Iraq,IRQ,"Feb 28, 2020",0
Iraq,IRQ,"Feb 29, 2020",0
Iraq,IRQ,"Mar 1, 2020",0
Iraq,IRQ,"Mar 2, 2020",0
Iraq,IRQ,"Mar 3, 2020",0
Iraq,IRQ,"Mar 4, 2020",0
Iraq,IRQ,"Mar 5, 2020",0
Iraq,IRQ,"Mar 6, 2020",0.049723409803711115
Iraq,IRQ,"Mar 8, 2020",0
Iraq,IRQ,"Mar 9, 2020",0.09944681960742223
Iraq,IRQ,"Mar 11, 2020",0
Iraq,IRQ,"Mar 12, 2020",0.049723409803711115
Iraq,IRQ,"Mar 13, 2020",0
Iraq,IRQ,"Mar 14, 2020",0.024861704901855557
Iraq,IRQ,"Mar 15, 2020",0
Iraq,IRQ,"Mar 16, 2020",0
Iraq,IRQ,"Mar 17, 2020",0
Iraq,IRQ,"Mar 18, 2020",0.049723409803711115
Iraq,IRQ,"Mar 19, 2020",0.024861704901855557
Iraq,IRQ,"Mar 20, 2020",0
Iraq,IRQ,"Mar 21, 2020",0.049723409803711115
Iraq,IRQ,"Mar 22, 2020",0.07458511470556668
Iraq,IRQ,"Mar 23, 2020",0.07458511470556668
Iraq,IRQ,"Mar 24, 2020",0.07458511470556668
Iraq,IRQ,"Mar 25, 2020",0.09944681960742223
Iraq,IRQ,"Mar 26, 2020",0.049723409803711115
Iraq,IRQ,"Mar 27, 2020",0.1740319343129889
Iraq,IRQ,"Mar 28, 2020",0.09944681960742223
Iraq,IRQ,"Mar 29, 2020",0.049723409803711115
Iraq,IRQ,"Mar 30, 2020",0
Iraq,IRQ,"Mar 31, 2020",0.09944681960742223
Iraq,IRQ,"Apr 1, 2020",0.09944681960742223
Iraq,IRQ,"Apr 2, 2020",0
Iraq,IRQ,"Apr 3, 2020",0.09944681960742223
Iraq,IRQ,"Apr 4, 2020",0
Iraq,IRQ,"Apr 5, 2020",0.049723409803711115
Iraq,IRQ,"Apr 6, 2020",0.12430852450927779
Iraq,IRQ,"Apr 7, 2020",0.07458511470556668
Iraq,IRQ,"Apr 8, 2020",0
